instructor,rmp_rating,rmp_difficulty,rmp_num_ratings,rmp_take_again,rmp_url,rmp_dept,rmp_tags
"MCCLURE, SARAH",4.7,2.5,26,84%,https://www.ratemyprofessors.com/professor/2562402,Anthropology,"AMAZING LECTURES, GET READY TO READ, PARTICIPATION MATTERS, SO MANY PAPERS, CARING, GET READY TO READ, CARING, LECTURE HEAVY, TOUGH GRADER, PARTICIPATION MATTERS, LOTS OF HOMEWORK, RESPECTED, GRADED BY FEW THINGS, GET READY TO READ, AMAZING LECTURES, CLEAR GRADING CRITERIA, PARTICIPATION MATTERS, LECTURE HEAVY, GRADED BY FEW THINGS"
"VAZQUEZ-BARE, GONZALO",2.1,4.4,11,27%,https://www.ratemyprofessors.com/professor/2696645,Economics,"TEST HEAVY, TOUGH GRADER, CLEAR GRADING CRITERIA, GRADED BY FEW THINGS, AMAZING LECTURES, TOUGH GRADER, CLEAR GRADING CRITERIA, TEST HEAVY, AMAZING LECTURES"
"PEDARSANI, RAMTIN",4.0,3.0,5,80%,https://www.ratemyprofessors.com/professor/3074577,Electrical & Comp. Engineering,"AMAZING LECTURES, TEST HEAVY, GRADED BY FEW THINGS, TEST HEAVY, GRADED BY FEW THINGS, AMAZING LECTURES"
"HOLMES, DAWN",3.2,2.9,164,46%,https://www.ratemyprofessors.com/professor/11147,Statistics,"TEST HEAVY, GRADED BY FEW THINGS, TOUGH GRADER, SKIP CLASS? YOU WON'T PASS., LECTURE HEAVY, TOUGH GRADER, TEST HEAVY, GRADED BY FEW THINGS, TOUGH GRADER, TEST HEAVY, GRADED BY FEW THINGS, TOUGH GRADER, TEST HEAVY, TOUGH GRADER, TEST HEAVY, GRADED BY FEW THINGS"
"YOUNG, MILLER",4.8,1.4,10,88%,https://www.ratemyprofessors.com/professor/1518585,Women's Studies,"AMAZING LECTURES, GET READY TO READ, EXTRA CREDIT, INSPIRATIONAL, CARING, AMAZING LECTURES, CLEAR GRADING CRITERIA, HILARIOUS, AMAZING LECTURES, INSPIRATIONAL, CARING, GET READY TO READ, EXTRA CREDIT, AMAZING LECTURES, GET READY TO READ, EXTRA CREDIT, AMAZING LECTURES, GET READY TO READ, AMAZING LECTURES"
"CASSELS, SUSAN",3.6,2.7,12,66%,https://www.ratemyprofessors.com/professor/2054922,Geography,"PARTICIPATION MATTERS, GET READY TO READ, AMAZING LECTURES, BEWARE OF POP QUIZZES, TOUGH GRADER, GET READY TO READ, CARING, LECTURE HEAVY, PARTICIPATION MATTERS, GIVES GOOD FEEDBACK, PARTICIPATION MATTERS, AMAZING LECTURES, INSPIRATIONAL, GET READY TO READ, LECTURE HEAVY, PARTICIPATION MATTERS, AMAZING LECTURES, CARING"
"DASGUPTA, DEBANUJ",4.0,2.6,20,75%,https://www.ratemyprofessors.com/professor/2678118,Feminist Studies,"GET READY TO READ, GIVES GOOD FEEDBACK, PARTICIPATION MATTERS, CLEAR GRADING CRITERIA, HILARIOUS, GRADED BY FEW THINGS, PARTICIPATION MATTERS, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, GET READY TO READ, PARTICIPATION MATTERS"
"KORNBERG, DANA",3.0,2.8,16,50%,https://www.ratemyprofessors.com/professor/2672015,Sociology,"GET READY TO READ, GRADED BY FEW THINGS, TOUGH GRADER, CARING, PARTICIPATION MATTERS, GET READY TO READ, CARING, LECTURE HEAVY, AMAZING LECTURES, INSPIRATIONAL, CARING, GET READY TO READ, CARING, GRADED BY FEW THINGS"
"SHILO, AMIT",3.1,2.7,43,57%,https://www.ratemyprofessors.com/professor/2137401,Classics,"GET READY TO READ, LOTS OF HOMEWORK, LECTURE HEAVY, SKIP CLASS? YOU WON'T PASS., PARTICIPATION MATTERS, GET READY TO READ, GROUP PROJECTS, SO MANY PAPERS, PARTICIPATION MATTERS, LOTS OF HOMEWORK, TEST HEAVY, GET READY TO READ, BEWARE OF POP QUIZZES, GRADED BY FEW THINGS, TOUGH GRADER, GET READY TO READ, LECTURE HEAVY"
"RODRIGUEZ, RAUL",2.5,3.9,31,38%,https://www.ratemyprofessors.com/professor/2933544,Mathematics,"TOUGH GRADER, TEST HEAVY, GRADED BY FEW THINGS, LECTURE HEAVY, GET READY TO READ, TOUGH GRADER, LECTURE HEAVY, TEST HEAVY, TOUGH GRADER, TEST HEAVY, GRADED BY FEW THINGS, TEST HEAVY, GRADED BY FEW THINGS, CLEAR GRADING CRITERIA, LECTURE HEAVY, GRADED BY FEW THINGS"
"SU, JIANWEN",2.1,3.7,31,42%,https://www.ratemyprofessors.com/professor/1046333,Computer Science,"GROUP PROJECTS, TOUGH GRADER, LOTS OF HOMEWORK, GRADED BY FEW THINGS, GET READY TO READ, TOUGH GRADER, GROUP PROJECTS, AMAZING LECTURES, GROUP PROJECTS, EXTRA CREDIT, GROUP PROJECTS, LOTS OF HOMEWORK, GROUP PROJECTS, TOUGH GRADER"
"OH, SANG-YUN",2.3,3.8,29,36%,https://www.ratemyprofessors.com/professor/2081738,Statistics,"TOUGH GRADER, LOTS OF HOMEWORK, GROUP PROJECTS, BEWARE OF POP QUIZZES, GET READY TO READ, GROUP PROJECTS, CLEAR GRADING CRITERIA, ONLINE SAVVY, PARTICIPATION MATTERS, GROUP PROJECTS, ONLINE SAVVY, TOUGH GRADER"
"SHKOLNIK, ALEXANDER",3.7,4.1,15,73%,https://www.ratemyprofessors.com/professor/2524082,Statistics,"GROUP PROJECTS, EXTRA CREDIT, AMAZING LECTURES, LOTS OF HOMEWORK, ACCESSIBLE OUTSIDE CLASS, GROUP PROJECTS, INSPIRATIONAL, HILARIOUS, AMAZING LECTURES, HILARIOUS, ACCESSIBLE OUTSIDE CLASS, EXTRA CREDIT, GROUP PROJECTS, AMAZING LECTURES, GROUP PROJECTS, RESPECTED, ACCESSIBLE OUTSIDE CLASS, EXTRA CREDIT, AMAZING LECTURES, LOTS OF HOMEWORK"
"PREISS, JAMES",2.1,4.3,7,28%,https://www.ratemyprofessors.com/professor/3106808,Computer Science,"TOUGH GRADER, TEST HEAVY, GRADED BY FEW THINGS, GET READY TO READ, EXTRA CREDIT, GROUP PROJECTS, ACCESSIBLE OUTSIDE CLASS, EXTRA CREDIT, AMAZING LECTURES, CARING, TOUGH GRADER, GET READY TO READ, LECTURE HEAVY, CLEAR GRADING CRITERIA, TEST HEAVY, GRADED BY FEW THINGS"
"WU, GRACE",4.6,3.0,5,100%,https://www.ratemyprofessors.com/professor/2917481,Mathematics,"LOTS OF HOMEWORK, ONLINE SAVVY, CLEAR GRADING CRITERIA, RESPECTED, EXTRA CREDIT, EXTRA CREDIT, CLEAR GRADING CRITERIA, LOTS OF HOMEWORK, LOTS OF HOMEWORK, CARING, ONLINE SAVVY, GROUP PROJECTS, CLEAR GRADING CRITERIA, RESPECTED, LOTS OF HOMEWORK, ONLINE SAVVY, RESPECTED, ACCESSIBLE OUTSIDE CLASS, ONLINE SAVVY"
"LAURENT-PERRAULT, EVELYNE",2.8,2.4,5,40%,https://www.ratemyprofessors.com/professor/2417559,History,"GET READY TO READ, LECTURE HEAVY, SO MANY PAPERS, AMAZING LECTURES, CLEAR GRADING CRITERIA, LOTS OF HOMEWORK, SO MANY PAPERS, LECTURE HEAVY, GET READY TO READ, LECTURE HEAVY, GET READY TO READ, SO MANY PAPERS, GET READY TO READ, CLEAR GRADING CRITERIA, GET READY TO READ, AMAZING LECTURES, LECTURE HEAVY"
"NGUYEN, ALICE",1.2,3.9,83,2%,https://www.ratemyprofessors.com/professor/2109478,Biology,"TOUGH GRADER, GRADED BY FEW THINGS, LOTS OF HOMEWORK, TEST HEAVY, GET READY TO READ, CLEAR GRADING CRITERIA, TOUGH GRADER, CLEAR GRADING CRITERIA, TOUGH GRADER"
"CONRAD, PHILL",4.5,2.0,78,87%,https://www.ratemyprofessors.com/professor/1146063,Computer Science,"RESPECTED, GROUP PROJECTS, INSPIRATIONAL, AMAZING LECTURES, CARING, EXTRA CREDIT, GROUP PROJECTS, INSPIRATIONAL, GROUP PROJECTS, PARTICIPATION MATTERS, GIVES GOOD FEEDBACK, INSPIRATIONAL, GIVES GOOD FEEDBACK, CARING, ACCESSIBLE OUTSIDE CLASS, TOUGH GRADER, GROUP PROJECTS, ONLINE SAVVY"
"WANG, YUAN-FANG",1.8,4.1,55,18%,https://www.ratemyprofessors.com/professor/356046,Computer Science,"TOUGH GRADER, LOTS OF HOMEWORK, GRADED BY FEW THINGS, CLEAR GRADING CRITERIA, GET READY TO READ, AMAZING LECTURES, INSPIRATIONAL, ACCESSIBLE OUTSIDE CLASS, TOUGH GRADER, GRADED BY FEW THINGS, TOUGH GRADER, GRADED BY FEW THINGS, TOUGH GRADER, GET READY TO READ"
"POPESCU, PAULA",3.6,3.0,42,76%,https://www.ratemyprofessors.com/professor/2275527,Physics,"CLEAR GRADING CRITERIA, CARING, LOTS OF HOMEWORK, GRADED BY FEW THINGS, EXTRA CREDIT, GROUP PROJECTS, GRADED BY FEW THINGS, ACCESSIBLE OUTSIDE CLASS, TEST HEAVY, GRADED BY FEW THINGS"
"CASILLAS, DOLORES",4.3,2.2,38,74%,https://www.ratemyprofessors.com/professor/1237945,Chicano Studies,"GET READY TO READ, AMAZING LECTURES, CARING, SO MANY PAPERS, EXTRA CREDIT, GET READY TO READ, CARING, GRADED BY FEW THINGS, GET READY TO READ, PARTICIPATION MATTERS, CARING"
"JAMMALAMADAKA, SREENIVASA",4.4,2.4,31,82%,https://www.ratemyprofessors.com/professor/125860,Statistics,"RESPECTED, CARING, LECTURE HEAVY, CLEAR GRADING CRITERIA, INSPIRATIONAL, RESPECTED, AMAZING LECTURES, CLEAR GRADING CRITERIA, CARING, CLEAR GRADING CRITERIA, CARING, LECTURE HEAVY, CLEAR GRADING CRITERIA, CARING, PARTICIPATION MATTERS, RESPECTED, LECTURE HEAVY"
"BALKIND, JONATHAN",3.5,3.2,26,73%,https://www.ratemyprofessors.com/professor/2685406,Computer Science,"INSPIRATIONAL, AMAZING LECTURES, LOTS OF HOMEWORK, CLEAR GRADING CRITERIA, ACCESSIBLE OUTSIDE CLASS, LOTS OF HOMEWORK, TOUGH GRADER, LOTS OF HOMEWORK, GRADED BY FEW THINGS, CLEAR GRADING CRITERIA, LOTS OF HOMEWORK"
"PARK, SOWON",4.3,3.2,20,80%,https://www.ratemyprofessors.com/professor/2237922,English,"INSPIRATIONAL, GRADED BY FEW THINGS, AMAZING LECTURES, RESPECTED, LECTURE HEAVY, AMAZING LECTURES, CARING, AMAZING LECTURES, GIVES GOOD FEEDBACK, INSPIRATIONAL, LECTURE HEAVY, GRADED BY FEW THINGS, ACCESSIBLE OUTSIDE CLASS, GET READY TO READ, INSPIRATIONAL, GRADED BY FEW THINGS"
"KING, RACHAEL",3.3,3.1,15,57%,https://www.ratemyprofessors.com/professor/2098222,English,"GET READY TO READ, PARTICIPATION MATTERS, SO MANY PAPERS, CLEAR GRADING CRITERIA, CARING, PARTICIPATION MATTERS, GIVES GOOD FEEDBACK, CARING, PARTICIPATION MATTERS, GET READY TO READ, AMAZING LECTURES, GRADED BY FEW THINGS, PARTICIPATION MATTERS, CARING, ACCESSIBLE OUTSIDE CLASS"
"LOUIS, MATTHIEU",3.4,4.1,14,35%,https://www.ratemyprofessors.com/professor/2501631,Biology,"CARING, LECTURE HEAVY, CLEAR GRADING CRITERIA, LOTS OF HOMEWORK, ACCESSIBLE OUTSIDE CLASS, CLEAR GRADING CRITERIA, CARING, LECTURE HEAVY, CARING, LECTURE HEAVY, LECTURE HEAVY, TOUGH GRADER, LOTS OF HOMEWORK, CARING, LECTURE HEAVY, GRADED BY FEW THINGS"
"HARMON, COBY",3.6,3.1,167,73%,https://www.ratemyprofessors.com/professor/214353,Accounting,"HILARIOUS, TEST HEAVY, LOTS OF HOMEWORK, CARING, GRADED BY FEW THINGS, LECTURE HEAVY, TEST HEAVY, GRADED BY FEW THINGS, PARTICIPATION MATTERS, EXTRA CREDIT, AMAZING LECTURES, CARING, LECTURE HEAVY, GRADED BY FEW THINGS"
"SIMMS, ALEX",4.2,2.4,64,78%,https://www.ratemyprofessors.com/professor/1890667,Science,"BEWARE OF POP QUIZZES, RESPECTED, HILARIOUS, LECTURE HEAVY, EXTRA CREDIT, CARING, RESPECTED, GRADED BY FEW THINGS, TOUGH GRADER, GRADED BY FEW THINGS, TOUGH GRADER, PARTICIPATION MATTERS, GRADED BY FEW THINGS, TOUGH GRADER, GRADED BY FEW THINGS"
"EDGAR, ADRIENNE",3.3,2.9,29,68%,https://www.ratemyprofessors.com/professor/830976,History,"GET READY TO READ, CARING, RESPECTED, LECTURE HEAVY, GRADED BY FEW THINGS, INSPIRATIONAL, CARING, RESPECTED, GET READY TO READ, TEST HEAVY, GRADED BY FEW THINGS, EXTRA CREDIT, AMAZING LECTURES, GRADED BY FEW THINGS, GET READY TO READ, SO MANY PAPERS, PARTICIPATION MATTERS"
"MA, YUEYUAN",2.0,4.2,26,30%,https://www.ratemyprofessors.com/professor/2843379,Economics,"TEST HEAVY, GRADED BY FEW THINGS, TOUGH GRADER, LOTS OF HOMEWORK, GET READY TO READ, CLEAR GRADING CRITERIA, LOTS OF HOMEWORK, LECTURE HEAVY, EXTRA CREDIT, LOTS OF HOMEWORK, GRADED BY FEW THINGS, GET READY TO READ, CLEAR GRADING CRITERIA, LOTS OF HOMEWORK, TOUGH GRADER, TEST HEAVY, GRADED BY FEW THINGS, GET READY TO READ, TEST HEAVY, GRADED BY FEW THINGS"
"COBO, JUAN",3.7,3.3,14,71%,https://www.ratemyprofessors.com/professor/2345405,History,"GET READY TO READ, LECTURE HEAVY, LOTS OF HOMEWORK, PARTICIPATION MATTERS, AMAZING LECTURES, GET READY TO READ, LECTURE HEAVY, GET READY TO READ, CARING, LECTURE HEAVY, GET READY TO READ, LECTURE HEAVY, GET READY TO READ, CLEAR GRADING CRITERIA, LOTS OF HOMEWORK, GET READY TO READ, AMAZING LECTURES, LECTURE HEAVY"
"RAZOR, SASHA ",4.9,2.0,9,100%,https://www.ratemyprofessors.com/professor/2947522,Film,"CARING, ONLINE SAVVY, PARTICIPATION MATTERS, AMAZING LECTURES, GIVES GOOD FEEDBACK, PARTICIPATION MATTERS, LOTS OF HOMEWORK, CARING, AMAZING LECTURES, GIVES GOOD FEEDBACK, CARING, RESPECTED, ACCESSIBLE OUTSIDE CLASS, ONLINE SAVVY"
"SHARBROUGH, JOEL",5.0,3.0,2,100%,https://www.ratemyprofessors.com/professor/3105184,Biology,"AMAZING LECTURES, GIVES GOOD FEEDBACK, LECTURE HEAVY, AMAZING LECTURES, GIVES GOOD FEEDBACK, AMAZING LECTURES, GIVES GOOD FEEDBACK, LECTURE HEAVY"
"CHIKOWERO, MHOZE",2.9,2.9,30,40%,https://www.ratemyprofessors.com/professor/1581077,History,"GET READY TO READ, BEWARE OF POP QUIZZES, SO MANY PAPERS, TOUGH GRADER, LOTS OF HOMEWORK, GET READY TO READ, BEWARE OF POP QUIZZES, SO MANY PAPERS, BEWARE OF POP QUIZZES, GRADED BY FEW THINGS, TOUGH GRADER, GRADED BY FEW THINGS, GET READY TO READ, SO MANY PAPERS, GET READY TO READ, PARTICIPATION MATTERS, SO MANY PAPERS"
"LUDWIG, ANDREAS",4.3,3.9,10,100%,https://www.ratemyprofessors.com/professor/355291,Physics,"AMAZING LECTURES, INSPIRATIONAL, PARTICIPATION MATTERS, LOTS OF HOMEWORK, RESPECTED, PARTICIPATION MATTERS, AMAZING LECTURES, INSPIRATIONAL, LOTS OF HOMEWORK, AMAZING LECTURES"
"GALLUCCI, RALPH",4.1,1.9,250,76%,https://www.ratemyprofessors.com/professor/13635,Classics,"EXTRA CREDIT, GET READY TO READ, CLEAR GRADING CRITERIA, ACCESSIBLE OUTSIDE CLASS, CARING, GRADED BY FEW THINGS, CARING, GRADED BY FEW THINGS, ACCESSIBLE OUTSIDE CLASS"
"PAN, JIAYIN",3.4,3.4,51,60%,https://www.ratemyprofessors.com/professor/2415205,Mathematics,"TEST HEAVY, LECTURE HEAVY, SKIP CLASS? YOU WON'T PASS., ACCESSIBLE OUTSIDE CLASS, GIVES GOOD FEEDBACK, HILARIOUS, ACCESSIBLE OUTSIDE CLASS, GROUP PROJECTS, TOUGH GRADER, GROUP PROJECTS, CLEAR GRADING CRITERIA, LOTS OF HOMEWORK, HILARIOUS, ACCESSIBLE OUTSIDE CLASS, ONLINE SAVVY"
"PRIETO, ERIC",4.1,2.8,41,88%,https://www.ratemyprofessors.com/professor/617561,Literature,"GET READY TO READ, CARING, EXTRA CREDIT, AMAZING LECTURES, GIVES GOOD FEEDBACK, GIVES GOOD FEEDBACK, BEWARE OF POP QUIZZES, GET READY TO READ, GIVES GOOD FEEDBACK, ACCESSIBLE OUTSIDE CLASS, GET READY TO READ, RESPECTED, GET READY TO READ, AMAZING LECTURES, CARING, GET READY TO READ, AMAZING LECTURES, CARING"
"KROKHMAL, ANNA",5.0,1.5,4,100%,https://www.ratemyprofessors.com/professor/2937734,Linguistics,"CARING, INSPIRATIONAL, CLEAR GRADING CRITERIA, RESPECTED, INSPIRATIONAL, CARING, CLEAR GRADING CRITERIA, CARING, INSPIRATIONAL, CARING, RESPECTED"
"THACKER, ROBERT",4.0,2.0,2,100%,https://www.ratemyprofessors.com/professor/3050162,Geography,"EXTRA CREDIT, CLEAR GRADING CRITERIA, CARING, RESPECTED, LECTURE HEAVY, EXTRA CREDIT, CLEAR GRADING CRITERIA, LECTURE HEAVY"
"CASTELLA, FRANCESC",4.5,2.1,25,96%,https://www.ratemyprofessors.com/professor/2564548,Mathematics,"CLEAR GRADING CRITERIA, GRADED BY FEW THINGS, ACCESSIBLE OUTSIDE CLASS, RESPECTED, AMAZING LECTURES, AMAZING LECTURES, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, RESPECTED, AMAZING LECTURES, CLEAR GRADING CRITERIA, RESPECTED, CLEAR GRADING CRITERIA, LECTURE HEAVY, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, ACCESSIBLE OUTSIDE CLASS"
"MURUAMENDIARAZ, MAITANE",5.0,1.8,5,100%,https://www.ratemyprofessors.com/professor/2901540,Spanish,"CARING, ACCESSIBLE OUTSIDE CLASS, PARTICIPATION MATTERS, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, CARING, RESPECTED, ACCESSIBLE OUTSIDE CLASS, GIVES GOOD FEEDBACK, CARING, PARTICIPATION MATTERS, CLEAR GRADING CRITERIA, CARING, GRADED BY FEW THINGS, ACCESSIBLE OUTSIDE CLASS"
"BORROMEO, CARLA",3.4,3.2,5,60%,https://www.ratemyprofessors.com/professor/2265213,French  Italian,"PARTICIPATION MATTERS, TOUGH GRADER, SKIP CLASS? YOU WON'T PASS., AMAZING LECTURES, INSPIRATIONAL, TOUGH GRADER, PARTICIPATION MATTERS, GRADED BY FEW THINGS, TOUGH GRADER, PARTICIPATION MATTERS, TOUGH GRADER, PARTICIPATION MATTERS, INSPIRATIONAL, AMAZING LECTURES, CARING, PARTICIPATION MATTERS, SKIP CLASS? YOU WON'T PASS."
"MENDEZ, CECILIA",1.9,4.0,66,10%,https://www.ratemyprofessors.com/professor/128337,History,"GET READY TO READ, TOUGH GRADER, SKIP CLASS? YOU WON'T PASS., LOTS OF HOMEWORK, SO MANY PAPERS, GET READY TO READ, PARTICIPATION MATTERS, GET READY TO READ, GIVES GOOD FEEDBACK, LECTURE HEAVY, GET READY TO READ, AMAZING LECTURES"
"LAVERMAN, LEROY",4.1,3.2,56,100%,https://www.ratemyprofessors.com/professor/244462,Chemistry,"TOUGH GRADER, CARING, SKIP CLASS? YOU WON'T PASS., AMAZING LECTURES, GIVES GOOD FEEDBACK, AMAZING LECTURES, CARING, LECTURE HEAVY, GIVES GOOD FEEDBACK, CARING, LECTURE HEAVY, AMAZING LECTURES, GIVES GOOD FEEDBACK, CARING"
"DUAN, JUNTAO",2.0,4.2,5,,https://www.ratemyprofessors.com/professor/3101508,Statistics,"TEST HEAVY, LECTURE HEAVY, GRADED BY FEW THINGS, LECTURE HEAVY, TEST HEAVY, GRADED BY FEW THINGS, TEST HEAVY, LECTURE HEAVY, TEST HEAVY, GRADED BY FEW THINGS, LECTURE HEAVY, TEST HEAVY, TEST HEAVY, GRADED BY FEW THINGS"
"CORTIJO, ANTONIO",3.7,2.6,20,100%,https://www.ratemyprofessors.com/professor/13637,Literature,"PARTICIPATION MATTERS, TESTS? NOT MANY, WOULD TAKE AGAIN, AMAZING LECTURES, CLEAR GRADING CRITERIA, PARTICIPATION MATTERS, GIVES GOOD FEEDBACK, HILARIOUS, PARTICIPATION MATTERS, AMAZING LECTURES, GRADED BY FEW THINGS, PARTICIPATION MATTERS, CARING, RESPECTED"
"KAM, JENNIFER",3.9,2.9,17,64%,https://www.ratemyprofessors.com/professor/2163740,Communication,"GRADED BY FEW THINGS, CARING, CLEAR GRADING CRITERIA, TEST HEAVY, TOUGH GRADER, TOUGH GRADER, LECTURE HEAVY, GRADED BY FEW THINGS, GROUP PROJECTS, TEST HEAVY, GRADED BY FEW THINGS, CARING, TEST HEAVY, GRADED BY FEW THINGS"
"SEN, PRADEEP",3.3,3.9,17,54%,https://www.ratemyprofessors.com/professor/1906513,Electrical & Comp. Engineering,"LOTS OF HOMEWORK, SKIP CLASS? YOU WON'T PASS., AMAZING LECTURES, TOUGH GRADER, INSPIRATIONAL, AMAZING LECTURES, INSPIRATIONAL, ACCESSIBLE OUTSIDE CLASS, TOUGH GRADER, PARTICIPATION MATTERS, CLEAR GRADING CRITERIA, LOTS OF HOMEWORK, SO MANY PAPERS, LECTURE HEAVY, TOUGH GRADER, LOTS OF HOMEWORK, TEST HEAVY"
"VLCEK, VOJTECH",2.6,4.0,8,50%,https://www.ratemyprofessors.com/professor/2633497,Chemistry,"LECTURE HEAVY, ACCESSIBLE OUTSIDE CLASS, TOUGH GRADER, CLEAR GRADING CRITERIA, INSPIRATIONAL, GRADED BY FEW THINGS, LECTURE HEAVY, TEST HEAVY"
"NOWICKI , SHAUN",4.5,2.8,4,100%,https://www.ratemyprofessors.com/professor/3015467,English,"GET READY TO READ, EXTRA CREDIT, AMAZING LECTURES, CARING, CLEAR GRADING CRITERIA, EXTRA CREDIT, CARING, ACCESSIBLE OUTSIDE CLASS, GET READY TO READ, EXTRA CREDIT, GET READY TO READ, AMAZING LECTURES, SO MANY PAPERS, AMAZING LECTURES, CLEAR GRADING CRITERIA, CARING"
"DE ALMEIDA, ALINE",4.0,3.0,2,100%,https://www.ratemyprofessors.com/professor/2808730,Spanish & Portuguese,"GET READY TO READ, GIVES GOOD FEEDBACK, INSPIRATIONAL, HILARIOUS, CARING, GIVES GOOD FEEDBACK, INSPIRATIONAL, CARING, GET READY TO READ, HILARIOUS"
"FOGU, CLAUDIO",3.5,3.3,56,51%,https://www.ratemyprofessors.com/professor/821758,Languages,"LECTURE HEAVY, GET READY TO READ, GRADED BY FEW THINGS, TOUGH GRADER, SKIP CLASS? YOU WON'T PASS., TOUGH GRADER, GET READY TO READ, TOUGH GRADER, GET READY TO READ, LECTURE HEAVY, GET READY TO READ, LECTURE HEAVY, INSPIRATIONAL, LECTURE HEAVY, GRADED BY FEW THINGS"
"SLADE, ALLISON",2.8,3.5,35,31%,https://www.ratemyprofessors.com/professor/2290687,Exercise & Sport Studies,"GET READY TO READ, LOTS OF HOMEWORK, PARTICIPATION MATTERS, SKIP CLASS? YOU WON'T PASS., LECTURE HEAVY, GET READY TO READ, LOTS OF HOMEWORK, GET READY TO READ, PARTICIPATION MATTERS, LOTS OF HOMEWORK, TOUGH GRADER, LOTS OF HOMEWORK, SO MANY PAPERS, TOUGH GRADER, LOTS OF HOMEWORK, GET READY TO READ, LOTS OF HOMEWORK, TEST HEAVY"
"LUPI, JUAN PABLO",3.9,3.3,24,77%,https://www.ratemyprofessors.com/professor/1114279,Languages,"GET READY TO READ, CARING, TOUGH GRADER, AMAZING LECTURES, CLEAR GRADING CRITERIA, GET READY TO READ, PARTICIPATION MATTERS, GRADED BY FEW THINGS, GET READY TO READ, CARING, GET READY TO READ, GET READY TO READ, AMAZING LECTURES, CLEAR GRADING CRITERIA, CLEAR GRADING CRITERIA, SO MANY PAPERS, CARING"
"OAKLEY, TODD",3.3,3.0,23,50%,https://www.ratemyprofessors.com/professor/592505,Biology,"TOUGH GRADER, LECTURE HEAVY, WOULD TAKE AGAIN, HILARIOUS, TEST HEAVY, HILARIOUS, LECTURE HEAVY, TEST HEAVY, TOUGH GRADER, LECTURE HEAVY, TEST HEAVY, CLEAR GRADING CRITERIA"
"HILLIS, GREG",4.1,2.1,129,76%,https://www.ratemyprofessors.com/professor/751172,Religion,"HILARIOUS, GET READY TO READ, CARING, LECTURE HEAVY, AMAZING LECTURES, GET READY TO READ, LECTURE HEAVY, GRADED BY FEW THINGS, AMAZING LECTURES, HILARIOUS, RESPECTED, GET READY TO READ, AMAZING LECTURES, HILARIOUS, GET READY TO READ, LECTURE HEAVY, TEST HEAVY"
"BLANKHOLM, JOSEPH",4.6,3.3,53,90%,https://www.ratemyprofessors.com/professor/2182035,Religious Studies,"GET READY TO READ, AMAZING LECTURES, RESPECTED, LECTURE HEAVY, SKIP CLASS? YOU WON'T PASS., GET READY TO READ, EXTRA CREDIT, LECTURE HEAVY, GET READY TO READ, AMAZING LECTURES, EXTRA CREDIT, AMAZING LECTURES, CARING, EXTRA CREDIT, LECTURE HEAVY, GET READY TO READ, EXTRA CREDIT, LECTURE HEAVY"
"FREEMAN, LAURIE",2.4,2.7,39,37%,https://www.ratemyprofessors.com/professor/678346,Political Science,"GET READY TO READ, CARING, LECTURE HEAVY, TEST HEAVY, CLEAR GRADING CRITERIA, GET READY TO READ, CARING, LECTURE HEAVY, TOUGH GRADER, GET READY TO READ"
"SUNG, BENJAMIN",2.0,3.6,35,17%,https://www.ratemyprofessors.com/professor/2826527,Mathematics,"LECTURE HEAVY, GRADED BY FEW THINGS, TEST HEAVY, GET READY TO READ, LOTS OF HOMEWORK, GRADED BY FEW THINGS, ACCESSIBLE OUTSIDE CLASS"
"MIGLIO, VIOLA",4.2,2.3,19,100%,https://www.ratemyprofessors.com/professor/480533,Languages,"PARTICIPATION MATTERS, CLEAR GRADING CRITERIA, CARING, GET READY TO READ, GROUP PROJECTS, PARTICIPATION MATTERS, CLEAR GRADING CRITERIA, CARING, GROUP PROJECTS, CLEAR GRADING CRITERIA, RESPECTED, GROUP PROJECTS, CLEAR GRADING CRITERIA, CARING, GET READY TO READ, PARTICIPATION MATTERS, CARING, PARTICIPATION MATTERS, GIVES GOOD FEEDBACK, GRADED BY FEW THINGS"
"ACKERT, LIZ",4.7,2.8,17,100%,https://www.ratemyprofessors.com/professor/2558388,Geography,"CLEAR GRADING CRITERIA, AMAZING LECTURES, CARING, LECTURE HEAVY, RESPECTED, LECTURE HEAVY, TEST HEAVY, RESPECTED, ONLINE SAVVY, CLEAR GRADING CRITERIA, CARING, AMAZING LECTURES, CLEAR GRADING CRITERIA, INSPIRATIONAL"
"KING, JENNIFER",4.8,2.8,15,87%,https://www.ratemyprofessors.com/professor/1297121,Geography,"CARING, ACCESSIBLE OUTSIDE CLASS, PARTICIPATION MATTERS, SKIP CLASS? YOU WON'T PASS., AMAZING LECTURES, PARTICIPATION MATTERS, EXTRA CREDIT, CLEAR GRADING CRITERIA, GROUP PROJECTS, CARING, ACCESSIBLE OUTSIDE CLASS, PARTICIPATION MATTERS, CARING, ACCESSIBLE OUTSIDE CLASS, AMAZING LECTURES, GIVES GOOD FEEDBACK"
